"row_id","fofId","mass","np","m.np"
847,416000614595,65223700480,476,476
848,416000554335,73308102656,535,535
849,416000276185,160181993472,1169,1169
850,416000173885,268705005568,1961,1961
851,416000757375,51521200128,376,376
852,416000246435,182105997312,1329,1329
853,416000523095,78240997376,571,571
854,416000377825,112908001280,824,824
855,416000287505,153193005056,1118,1118
856,416000980285,38503899136,281,281
857,416001262315,28912199680,211,211
858,416000546975,74404298752,543,543
859,416000950525,39874101248,291,291
860,416001197765,30693500928,224,224
861,416000084815,594549014528,4339,4339
862,416000151975,312553013248,2281,2281
863,416000352415,122088996864,891,891
864,416000476515,86873497600,634,634
865,416000010165,5555660259328,40545,40545
866,416000692865,57002201088,416,416
867,416000584565,69060296704,504,504
868,416000854695,44943998976,328,328
869,416000398815,106194001920,775,775
870,416000834365,46177300480,337,337
871,416000248895,180050001920,1314,1314
872,416001294445,28089999360,205,205
873,416000911345,41792499712,305,305
874,416000025945,2134840049664,15580,15580
875,416000155795,303919988736,2218,2218
876,416001102475,33707999232,246,246
877,416000524645,77966901248,569,569
878,416000092885,538643005440,3931,3931
879,416000534615,76322603008,557,557
880,416001301055,27953000448,204,204
881,416000174995,266786996224,1947,1947
882,416000736955,53165498368,388,388
883,416000393455,107837997056,787,787
884,416000895625,42614599680,311,311
885,416000019925,2812560015360,20526,20526
886,416000688375,57413300224,419,419
887,416000660405,60153700352,439,439
888,416000922425,41244401664,301,301
889,416001110915,33433999360,244,244
890,416001221865,30008399872,219,219
891,416000179765,258976006144,1890,1890
892,416000176895,263498006528,1923,1923
893,416000364645,117430001664,857,857
894,416000485535,85092196352,621,621
895,416000080405,630997975040,4605,4605
896,416000659175,60290801664,440,440
897,416001139395,32474800128,237,237
898,416000254545,175528001536,1281,1281
899,416000679565,58235400192,425,425
900,416000847585,45355098112,331,331
901,416000182485,254454005760,1857,1857
902,416000519045,78926102528,576,576
903,416000634675,62894198784,459,459
904,416000345315,124828999680,911,911
905,416000535435,76185600000,556,556
906,416000568305,71252697088,520,520
907,416001305935,27815999488,203,203
908,416001156825,31926700032,233,233
909,416000661675,60016701440,438,438
910,416000273645,161825996800,1181,1181
911,416000502955,81803599872,597,597
912,416000320105,135927996416,992,992
913,416001197175,30693500928,224,224
914,416000868365,44121899008,322,322
915,416000412055,102357000192,747,747
916,416000589715,68375199744,499,499
917,416000529535,77144801280,563,563
918,416000373755,114277998592,834,834
919,416000411035,102630998016,749,749
920,416001247085,29323200512,214,214
921,416000176345,264456994816,1930,1930
922,416000530415,77007798272,562,562
923,416001025515,36585500672,267,267
924,416000099795,497673011200,3632,3632
925,416000901125,42340601856,309,309
926,416000121975,398330003456,2907,2907
927,416000320735,135653998592,990,990
928,416000928065,40970301440,299,299
929,416000145365,328448016384,2397,2397
930,416000728595,53850599424,393,393
931,416000066025,784601972736,5726,5726
932,416000785245,49465798656,361,361
933,416000864225,44395900928,324,324
934,416000186395,248562008064,1814,1814
935,416001312065,27678900224,202,202
936,416000188445,245548007424,1792,1792
937,416000983405,38366900224,280,280
938,416000406275,104002002944,759,759
939,416001300695,27953000448,204,204
940,416000293735,149630992384,1092,1092
941,416000843385,45629198336,333,333
942,416000338675,127570001920,931,931
943,416001057125,35352301568,258,258
944,416000438895,95369003008,696,696
945,416000284685,154838007808,1130,1130
946,416000287745,153056002048,1117,1117
947,416000238995,188546007040,1376,1376
948,416000158645,297754001408,2173,2173
949,416000288945,152371003392,1112,1112
950,416001183715,31104600064,227,227
951,416000262545,169636003840,1238,1238
952,416001053505,35489300480,259,259
953,416000873605,43847798784,320,320
954,416000023905,2326680043520,16980,16980
955,416001148645,32200800256,235,235
956,416000815495,47410499584,346,346
957,416000459415,90573201408,661,661
958,416000534725,76322603008,557,557
959,416001098965,33845000192,247,247
960,416000381455,111674998784,815,815
961,416001072025,34804199424,254,254
962,416001202835,30556499968,223,223
963,416000866415,44258902016,323,323
964,416000160325,294328991744,2148,2148
965,416001127345,32885899264,240,240
966,416000604765,66456899584,485,485
967,416000169235,277200994304,2023,2023
968,416001015445,36996599808,270,270
969,416000825855,46725300224,341,341
970,416000593995,67827101696,495,495
971,416000072715,704442990592,5141,5141
972,416000728495,53850599424,393,393
973,416000557085,72897003520,532,532
974,416001106895,33571000320,245,245
975,416000532125,76733702144,560,560
976,416000529575,77144801280,563,563
977,416000011815,4801059880960,35038,35038
978,416000402535,105098002432,767,767
979,416000893465,42751598592,312,312
980,416000281135,157030006784,1146,1146
981,416000127635,379009990656,2766,2766
982,416000183735,252535996416,1843,1843
983,416000947715,40011100160,292,292
984,416000489095,84407099392,616,616
985,416001226905,29871300608,218,218
986,416000880875,43436802048,317,317
987,416000712515,55220899840,403,403
988,416000050625,1049469976576,7659,7659
989,416000448415,93039599616,679,679
990,416000621595,64401498112,470,470
991,416000173965,268568002560,1960,1960
992,416000845615,45492101120,332,332
993,416001317765,27541899264,201,201
994,416000598265,67278999552,491,491
995,416000617025,64949600256,474,474
996,416001028995,36448501760,266,266
997,416000996185,37818798080,276,276
998,416000841145,45766201344,334,334
999,416000251955,177583996928,1296,1296
1000,416000675455,58646499328,428,428
1001,416001216955,30145400832,220,220
1002,416000354145,121403998208,886,886
1003,416000620475,64538501120,471,471
1004,416000151265,314196983808,2293,2293
1005,416001039475,36037398528,263,263
1006,416001179065,31241601024,228,228
1007,416000707825,55631900672,406,406
1008,416000906245,42066501632,307,307
1009,416001236885,29597300736,216,216
1010,416000362465,118252003328,863,863
1011,416000796865,48643698688,355,355
1012,416000561815,72211898368,527,527
1013,416000883345,43299700736,316,316
1014,416000312565,139628003328,1019,1019
1015,416000532975,76596699136,559,559
1016,416000268285,165525995520,1208,1208
1017,416000067445,765967007744,5590,5590
1018,416000925275,41107300352,300,300
1019,416001231565,29734299648,217,217
1020,416000161645,291588014080,2128,2128
1021,416001102695,33707999232,246,246
1022,416000847715,45355098112,331,331
1023,416000183475,252947005440,1846,1846
1024,416001289565,28227000320,206,206
1025,416000393885,107701002240,786,786
1026,416000165965,283230011392,2067,2067
1027,416000401635,105372000256,769,769
1028,416001106905,33571000320,245,245
1029,416000828025,46588301312,340,340
1030,416000628695,63579398144,464,464
1031,416001042925,35900399616,262,262
1032,416000433395,96739303424,706,706
1033,416000781305,49739898880,363,363
1034,416000163705,287614009344,2099,2099
1035,416000470845,88106696704,643,643
1036,416000442715,94409900032,689,689
1037,416000748615,52206301184,381,381
1038,416000868645,44121899008,322,322
1039,416000928075,40970301440,299,299
1040,416000155545,304468000768,2222,2222
1041,416000614735,65223700480,476,476
1042,416000446665,93450698752,682,682
1043,416000347435,124006998016,905,905
1044,416000639755,62346100736,455,455
1045,416000042915,1251310043136,9132,9132
1046,416000143635,332695011328,2428,2428
1047,416000394295,107563999232,785,785
1048,416000379455,112359997440,820,820
1049,416000374555,114004000768,832,832
1050,416001053515,35489300480,259,259
1051,416000272035,162922004480,1189,1189
1052,416000753865,51795300352,378,378
1053,416001197775,30693500928,224,224
1054,416000016145,3491110060032,25478,25478
1055,416001170005,31515600896,230,230
1056,416000775665,50150998016,366,366
1057,416000515135,79611199488,581,581
1058,416000804935,48095600640,351,351
1059,416000214865,212113997824,1548,1548
1060,416001005785,37407698944,273,273
1061,416000646125,61660999680,450,450
1062,416000883355,43299700736,316,316
1063,416000919765,41381400576,302,302
1064,416000771925,50424999936,368,368
1065,416001015455,36996599808,270,270
1066,416000950535,39874101248,291,291
1067,416001289215,28227000320,206,206
1068,416001216965,30145400832,220,220
1069,416000974165,38777901056,283,283
1070,416000091355,548508991488,4003,4003
1071,416000028775,1917930045440,13997,13997
1072,416000740065,52891398144,386,386
1073,416000073255,699098988544,5102,5102
1074,416000578315,69882503168,510,510
1075,416001042675,35900399616,262,262
1076,416000044585,1202940018688,8779,8779
1077,416001246745,29323200512,214,214
1078,416000594955,67690098688,494,494
1079,416000700155,56317100032,411,411
1080,416000733335,53439500288,390,390
1081,416000898405,42477600768,310,310
1082,416000189725,243629998080,1778,1778
1083,416001083205,34393100288,251,251
1084,416000083935,600852004864,4385,4385
1085,416000292775,150179004416,1096,1096
1086,416000238505,188956999680,1379,1379
1087,416000430085,97561403392,712,712
1088,416001300325,27953000448,204,204
1089,416000779285,49876901888,364,364
1090,416000589635,68375199744,499,499
1091,416000240445,187174993920,1366,1366
1092,416000671125,59057500160,431,431
1093,416000838745,45903200256,335,335
1094,416000709255,55494901760,405,405
1095,416000730065,53713600512,392,392
1096,416000676815,58509500416,427,427
1097,416000131015,368458989568,2689,2689
1098,416000528695,77281796096,564,564
1099,416000888245,43025698816,314,314
1100,416001049835,35626401792,260,260
1101,416001262355,28912199680,211,211
1102,416001202235,30556499968,223,223
1103,416001060625,35215298560,257,257
1104,416001272875,28638099456,209,209
1105,416000122795,395453005824,2886,2886
1106,416000219145,207454994432,1514,1514
1107,416000783055,49602899968,362,362
1108,416001283745,28364099584,207,207
1109,416000159475,296109998080,2161,2161
1110,416000367025,116608000000,851,851
1111,416000001365,35431701807104,258579,258579
1112,416000186035,249111003136,1818,1818
1113,416001216625,30145400832,220,220
1114,416000800765,48369598464,353,353
1115,416001011965,37133598720,271,271
1116,416000425265,98794700800,721,721
1117,416001278625,28501100544,208,208
1118,416000766245,50836099072,371,371
1119,416000188435,245548007424,1792,1792
1120,416000751975,51932299264,379,379
1121,416000086165,584409022464,4265,4265
1122,416001236575,29597300736,216,216
1123,416000486195,84955201536,620,620
1124,416000798735,48506699776,354,354
1125,416000134065,358867009536,2619,2619
1126,416000396105,107016003584,781,781
1127,416000604695,66456899584,485,485
1128,416000736725,53165498368,388,388
1129,416000517515,79200100352,578,578
1130,416000959075,39463100416,288,288
1131,416001002365,37544701952,274,274
1132,416000535485,76185600000,556,556
1133,416000660325,60153700352,439,439
1134,416000318625,136613003264,997,997
1135,416001221565,30008399872,219,219
1136,416000271605,163195994112,1191,1191
1137,416000906095,42066501632,307,307
1138,416000341275,126474002432,923,923
1139,416001178745,31241601024,228,228
1140,416000072635,705265008640,5147,5147
1141,416000547795,74267303936,542,542
1142,416001156805,31926700032,233,233
1143,416001183425,31104600064,227,227
1144,416000507345,80981499904,591,591
1145,416000925095,41107300352,300,300
1146,416001241585,29460299776,215,215
1147,416000970925,38914998272,284,284
1148,416000131795,365855014912,2670,2670
1149,416001257085,29049200640,212,212
1150,416000519095,78926102528,576,576
1151,416000262725,169499000832,1237,1237
1152,416000214725,212251000832,1549,1549
1153,416000941935,40285200384,294,294
1154,416001114675,33296900096,243,243
1155,416000859165,44670001152,326,326
1156,416000066055,784190996480,5723,5723
1157,416001032205,36311498752,265,265
1158,416001251855,29186199552,213,213
1159,416000936275,40559198208,296,296
1160,416001090955,34119100416,249,249
1161,416000627395,63716401152,465,465
1162,416000661665,60016701440,438,438
1163,416000098515,505071992832,3686,3686
1164,416000873435,43847798784,320,320
1165,416001226285,29871300608,218,218
1166,416000643545,61935099904,452,452
1167,416000242795,185119997952,1351,1351
1168,416000939255,40422199296,295,295
1169,416000473925,87421599744,638,638
1170,416001311325,27678900224,202,202
1171,416001197145,30693500928,224,224
1172,416000098245,506717011968,3698,3698
1173,416000788835,49191800832,359,359
1174,416000792655,48917700608,357,357
1175,416000256235,174295007232,1272,1272
1176,416000489715,84270096384,615,615
1177,416000710705,55357898752,404,404
1178,416000007985,7073199816704,51620,51620
1179,416001156575,31926700032,233,233
1180,416000757165,51521200128,376,376
1181,416000802665,48232599552,352,352
1182,416000202265,226776006656,1655,1655
1183,416001288885,28227000320,206,206
1184,416000445435,93724696576,684,684
