#OK
#SQL= select fofID, mass, np from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:38:29.711 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofID,mass,np
85000790778,4.7529449E12,545
85000790775,4.7529449E12,545
85000790615,4.7529449E12,545
85000790782,4.7529449E12,545
85000790616,4.7529449E12,545
85000793536,4.7355029E12,543
85000793537,4.7355029E12,543
85000793677,4.7355029E12,543
85000795140,4.7267824E12,542
85000794985,4.7267824E12,542
85000796603,4.7180609E12,541
85000796610,4.7180609E12,541
85000796415,4.7180609E12,541
85000797903,4.7093399E12,540
85000798050,4.7093399E12,540
85000799393,4.7006189E12,539
85000799542,4.7006189E12,539
85000800870,4.6918979E12,538
85000801060,4.6918979E12,538
85000802488,4.6831769E12,537
85000805364,4.6657349E12,535
85000806684,4.6570144E12,534
85000806669,4.6570144E12,534
85000806670,4.6570144E12,534
85000806685,4.6570144E12,534
85000806839,4.6570144E12,534
85000809819,4.6395718E12,532
85000809816,4.6395718E12,532
85000811342,4.6308508E12,531
85000811343,4.6308508E12,531
85000812528,4.6221298E12,530
85000812646,4.6221298E12,530
85000814436,4.6134093E12,529
85000814279,4.6134093E12,529
85000815930,4.6046878E12,528
85000815929,4.6046878E12,528
85000817495,4.5959668E12,527
85000818924,4.5872463E12,526
85000818925,4.5872463E12,526
85000820488,4.5785248E12,525
85000822234,4.5698043E12,524
85000822214,4.5698043E12,524
85000823639,4.5610828E12,523
85000825329,4.5523618E12,522
85000826681,4.5436413E12,521
85000826702,4.5436413E12,521
85000828291,4.5349198E12,520
85000828292,4.5349198E12,520
85000828439,4.5349198E12,520
85000829894,4.5261993E12,519
85000830055,4.5261993E12,519
85000830075,4.5261993E12,519
85000831640,4.5174783E12,518
85000831639,4.5174783E12,518
85000833247,4.5087567E12,517
85000836263,4.4913147E12,515
85000836428,4.4913147E12,515
85000839460,4.4738732E12,513
85000842684,4.4564312E12,511
85000842837,4.4564312E12,511
85000844450,4.4477102E12,510
85000844418,4.4477102E12,510
85000846069,4.4389887E12,509
85000847567,4.4302682E12,508
85000847589,4.4302682E12,508
85000850843,4.4128262E12,506
85000850989,4.4128262E12,506
85000850987,4.4128262E12,506
85000852527,4.4041052E12,505
85000852540,4.4041052E12,505
85000852541,4.4041052E12,505
85000854328,4.39538391E12,504
85000854471,4.39538391E12,504
85000854472,4.39538391E12,504
85000854470,4.39538391E12,504
85000857727,4.3779419E12,502
85000857726,4.3779419E12,502
85000857883,4.3779419E12,502
85000857915,4.3779419E12,502
85000857728,4.3779419E12,502
85000859442,4.36922116E12,501
85000859596,4.36922116E12,501
85000859443,4.36922116E12,501
85000861279,4.36049989E12,500
85000861095,4.36049989E12,500
85000862761,4.35177888E12,499
85000862923,4.35177888E12,499
85000862776,4.35177888E12,499
85000864680,4.34305814E12,498
85000866382,4.33433687E12,497
85000866215,4.33433687E12,497
85000868071,4.32561612E12,496
85000868047,4.32561612E12,496
85000869800,4.31689512E12,495
85000869803,4.31689512E12,495
85000873192,4.2994531E12,493
85000873345,4.2994531E12,493
85000874997,4.29073184E12,492
85000874996,4.29073184E12,492
85000875167,4.29073184E12,492
85000874995,4.29073184E12,492
85000875193,4.29073184E12,492
85000876900,4.28201135E12,491
85000878417,4.27329008E12,490
85000878603,4.27329008E12,490
85000878576,4.27329008E12,490
85000878575,4.27329008E12,490
85000878574,4.27329008E12,490
85000880384,4.26456882E12,489
85000880379,4.26456882E12,489
85000880197,4.26456882E12,489
85000880382,4.26456882E12,489
85000881993,4.25584807E12,488
85000882184,4.25584807E12,488
85000882162,4.25584807E12,488
85000882163,4.25584807E12,488
85000883662,4.24712706E12,487
85000883808,4.24712706E12,487
85000883977,4.24712706E12,487
85000887389,4.22968505E12,485
85000887591,4.22968505E12,485
85000889410,4.22096378E12,484
85000891026,4.21224304E12,483
85000891254,4.21224304E12,483
85000891216,4.21224304E12,483
85000893111,4.20352203E12,482
85000892906,4.20352203E12,482
85000892905,4.20352203E12,482
85000893088,4.20352203E12,482
85000896485,4.18608002E12,480
85000896502,4.18608002E12,480
85000896503,4.18608002E12,480
85000898515,4.17735901E12,479
85000898491,4.17735901E12,479
85000898490,4.17735901E12,479
85000900299,4.16863827E12,478
85000902198,4.159917E12,477
85000902177,4.159917E12,477
85000902176,4.159917E12,477
85000902178,4.159917E12,477
85000903866,4.15119573E12,476
85000904047,4.15119573E12,476
85000905719,4.14247499E12,475
85000905929,4.14247499E12,475
85000907671,4.13375398E12,474
85000907849,4.13375398E12,474
85000909357,4.12503323E12,473
85000909692,4.12503323E12,473
85000911650,4.11631197E12,472
85000911675,4.11631197E12,472
85000913361,4.1075907E12,471
85000915080,4.09887021E12,470
85000915453,4.09887021E12,470
85000917317,4.09014895E12,469
85000919044,4.08142794E12,468
85000919236,4.08142794E12,468
85000921129,4.07270693E12,467
85000922948,4.06398619E12,466
85000927062,4.04654391E12,464
85000926834,4.04654391E12,464
85000927028,4.04654391E12,464
85000926830,4.04654391E12,464
85000927061,4.04654391E12,464
85000928971,4.03782291E12,463
85000928791,4.03782291E12,463
85000930936,4.02910216E12,462
85000930728,4.02910216E12,462
85000932663,4.02038116E12,461
85000934763,4.01165989E12,460
85000936485,4.00293888E12,459
85000936505,4.00293888E12,459
85000938467,3.99421814E12,458
85000940455,3.98549713E12,457
85000940666,3.98549713E12,457
85000940479,3.98549713E12,457
85000942503,3.97677586E12,456
85000942720,3.97677586E12,456
85000942508,3.97677586E12,456
85000946641,3.95933411E12,454
85000946881,3.95933411E12,454
85000946848,3.95933411E12,454
85000949001,3.9506131E12,453
85000948792,3.9506131E12,453
85000951070,3.9418921E12,452
85000950838,3.9418921E12,452
85000950836,3.9418921E12,452
85000951050,3.9418921E12,452
85000954972,3.92444982E12,450
85000955187,3.92444982E12,450
85000955188,3.92444982E12,450
85000957182,3.91572908E12,449
85000957000,3.91572908E12,449
85000959275,3.90700807E12,448
85000959313,3.90700807E12,448
85000963288,3.88956579E12,446
85000963268,3.88956579E12,446
85000963484,3.88956579E12,446
85000965409,3.88084505E12,445
85000965637,3.88084505E12,445
85000965410,3.88084505E12,445
85000967446,3.87212404E12,444
85000967447,3.87212404E12,444
85000969728,3.86340304E12,443
85000973804,3.84596102E12,441
85000974037,3.84596102E12,441
85000973822,3.84596102E12,441
85000975960,3.83724002E12,440
85000975961,3.83724002E12,440
85000978149,3.82851901E12,439
85000977949,3.82851901E12,439
85000978390,3.82851901E12,439
85000978153,3.82851901E12,439
85000980323,3.819798E12,438
85000980325,3.819798E12,438
85000982453,3.811077E12,437
85000982686,3.811077E12,437
85000986887,3.79363498E12,435
85000986867,3.79363498E12,435
85000987134,3.79363498E12,435
85000989392,3.78491398E12,434
85000991641,3.77619323E12,433
85000991398,3.77619323E12,433
85000991416,3.77619323E12,433
85000991652,3.77619323E12,433
85000991610,3.77619323E12,433
85000993630,3.76747196E12,432
85000993846,3.76747196E12,432
85000993633,3.76747196E12,432
85000993881,3.76747196E12,432
85000995795,3.75875096E12,431
85000995813,3.75875096E12,431
85001000428,3.74130921E12,429
85001000688,3.74130921E12,429
85001000427,3.74130921E12,429
85001002809,3.73258794E12,428
85001002808,3.73258794E12,428
85001005166,3.72386693E12,427
85001005169,3.72386693E12,427
85001005167,3.72386693E12,427
85001005144,3.72386693E12,427
85001005388,3.72386693E12,427
85001007474,3.71514592E12,426
85001007686,3.71514592E12,426
85001007687,3.71514592E12,426
85001010002,3.70642492E12,425
85001009969,3.70642492E12,425
85001009968,3.70642492E12,425
85001011999,3.69770417E12,424
85001012242,3.69770417E12,424
85001012216,3.69770417E12,424
85001014565,3.6889829E12,423
85001014577,3.6889829E12,423
85001016692,3.6802619E12,422
85001016910,3.6802619E12,422
85001016935,3.6802619E12,422
85001018978,3.67154089E12,421
85001019211,3.67154089E12,421
85001019214,3.67154089E12,421
85001021314,3.66282015E12,420
85001021315,3.66282015E12,420
85001021317,3.66282015E12,420
85001023643,3.65409914E12,419
85001023912,3.65409914E12,419
85001023910,3.65409914E12,419
85001023911,3.65409914E12,419
85001026279,3.64537787E12,418
85001028463,3.63665687E12,417
85001028748,3.63665687E12,417
85001028745,3.63665687E12,417
85001030876,3.62793612E12,416
85001031145,3.62793612E12,416
85001031143,3.62793612E12,416
85001031144,3.62793612E12,416
85001033391,3.61921511E12,415
85001035900,3.61049385E12,414
85001035902,3.61049385E12,414
85001036130,3.61049385E12,414
85001036129,3.61049385E12,414
85001035890,3.61049385E12,414
85001038568,3.60177284E12,413
85001038567,3.60177284E12,413
85001040769,3.59305209E12,412
85001040986,3.59305209E12,412
85001040987,3.59305209E12,412
85001043373,3.58433109E12,411
85001045833,3.57561008E12,410
85001045832,3.57561008E12,410
85001048286,3.56688881E12,409
85001048285,3.56688881E12,409
85001050530,3.55816807E12,408
85001050805,3.55816807E12,408
85001050536,3.55816807E12,408
85001052993,3.54944706E12,407
85001053226,3.54944706E12,407
85001052994,3.54944706E12,407
85001053229,3.54944706E12,407
85001055452,3.54072605E12,406
85001057966,3.53200479E12,405
85001058210,3.53200479E12,405
85001060498,3.52328404E12,404
85001060756,3.52328404E12,404
85001063124,3.51456304E12,403
85001063116,3.51456304E12,403
85001065720,3.50584203E12,402
85001065721,3.50584203E12,402
85001065953,3.50584203E12,402
85001065952,3.50584203E12,402
85001065726,3.50584203E12,402
85001068380,3.49712102E12,401
85001068382,3.49712102E12,401
85001068633,3.49712102E12,401
85001068662,3.49712102E12,401
85001073652,3.47967901E12,399
85001073948,3.47967901E12,399
85001073921,3.47967901E12,399
85001073686,3.47967901E12,399
85001076300,3.470958E12,398
85001079304,3.462237E12,397
85001079303,3.462237E12,397
85001081662,3.45351599E12,396
85001081669,3.45351599E12,396
85001081938,3.45351599E12,396
85001084244,3.44479498E12,395
85001084028,3.44479498E12,395
85001084283,3.44479498E12,395
85001084562,3.44479498E12,395
85001086938,3.43607398E12,394
85001086904,3.43607398E12,394
85001086902,3.43607398E12,394
85001087202,3.43607398E12,394
85001087205,3.43607398E12,394
85001087201,3.43607398E12,394
85001087203,3.43607398E12,394
85001089948,3.42735297E12,393
85001089660,3.42735297E12,393
85001089897,3.42735297E12,393
85001089900,3.42735297E12,393
85001089896,3.42735297E12,393
85001092547,3.41863196E12,392
85001092253,3.41863196E12,392
85001092513,3.41863196E12,392
85001092514,3.41863196E12,392
85001092515,3.41863196E12,392
85001095287,3.40991096E12,391
85001095242,3.40991096E12,391
85001100446,3.39246894E12,389
85001100744,3.39246894E12,389
85001100413,3.39246894E12,389
85001100753,3.39246894E12,389
85001100702,3.39246894E12,389
85001100752,3.39246894E12,389
85001103243,3.38374794E12,388
85001103236,3.38374794E12,388
85001103501,3.38374794E12,388
85001103245,3.38374794E12,388
85001103504,3.38374794E12,388
85001106049,3.37502719E12,387
85001106091,3.37502719E12,387
85001106090,3.37502719E12,387
85001106397,3.37502719E12,387
85001106391,3.37502719E12,387
85001109207,3.36630592E12,386
85001109157,3.36630592E12,386
85001111963,3.35758492E12,385
85001111962,3.35758492E12,385
85001111658,3.35758492E12,385
85001111660,3.35758492E12,385
85001111964,3.35758492E12,385
85001111917,3.35758492E12,385
85001114411,3.34886391E12,384
85001117586,3.34014317E12,383
85001117244,3.34014317E12,383
85001117208,3.34014317E12,383
85001117536,3.34014317E12,383
85001120422,3.33142216E12,382
85001120063,3.33142216E12,382
85001122908,3.32270089E12,381
85001123186,3.32270089E12,381
85001125754,3.31397988E12,380
85001126068,3.31397988E12,380
85001125790,3.31397988E12,380
85001128662,3.30525914E12,379
85001128968,3.30525914E12,379
85001131622,3.29653813E12,378
85001131621,3.29653813E12,378
85001131933,3.29653813E12,378
85001131624,3.29653813E12,378
85001134816,3.28781686E12,377
85001137773,3.27909586E12,376
85001137432,3.27909586E12,376
85001140322,3.27037511E12,375
85001140631,3.27037511E12,375
85001143571,3.26165411E12,374
85001143317,3.26165411E12,374
85001146632,3.2529331E12,373
85001146644,3.2529331E12,373
85001146277,3.2529331E12,373
85001146630,3.2529331E12,373
85001146631,3.2529331E12,373
85001146590,3.2529331E12,373
85001146592,3.2529331E12,373
85001146641,3.2529331E12,373
85001149261,3.24421183E12,372
85001149606,3.24421183E12,372
85001149297,3.24421183E12,372
85001149296,3.24421183E12,372
85001149561,3.24421183E12,372
85001149562,3.24421183E12,372
85001149298,3.24421183E12,372
85001149616,3.24421183E12,372
85001149301,3.24421183E12,372
85001152286,3.23549109E12,371
85001152572,3.23549109E12,371
85001152291,3.23549109E12,371
85001152290,3.23549109E12,371
85001155372,3.22677008E12,370
85001155333,3.22677008E12,370
85001155373,3.22677008E12,370
85001155667,3.22677008E12,370
85001155666,3.22677008E12,370
85001161823,3.2093278E12,368
85001164944,3.20060706E12,367
85001164894,3.20060706E12,367
85001164892,3.20060706E12,367
85001164902,3.20060706E12,367
85001164576,3.20060706E12,367
85001168054,3.19188605E12,366
85001168055,3.19188605E12,366
85001170816,3.18316505E12,365
85001170810,3.18316505E12,365
85001171116,3.18316505E12,365
85001171117,3.18316505E12,365
85001173970,3.17444404E12,364
85001177456,3.16572277E12,363
85001177405,3.16572277E12,363
85001180481,3.15700203E12,362
85001180165,3.15700203E12,362
85001180441,3.15700203E12,362
85001180440,3.15700203E12,362
85001183306,3.14828102E12,361
85001183654,3.14828102E12,361
85001183339,3.14828102E12,361
85001183354,3.14828102E12,361
85001186506,3.13956001E12,360
85001189707,3.13083901E12,359
85001189759,3.13083901E12,359
85001189758,3.13083901E12,359
85001193036,3.122118E12,358
85001193037,3.122118E12,358
85001193386,3.122118E12,358
85001192705,3.122118E12,358
85001193391,3.122118E12,358
85001196274,3.11339699E12,357
85001196312,3.11339699E12,357
85001196676,3.11339699E12,357
85001196611,3.11339699E12,357
85001196613,3.11339699E12,357
85001196612,3.11339699E12,357
85001196315,3.11339699E12,357
85001196671,3.11339699E12,357
85001199482,3.10467599E12,356
85001199838,3.10467599E12,356
85001199523,3.10467599E12,356
85001199526,3.10467599E12,356
85001203170,3.09595498E12,355
85001203116,3.09595498E12,355
85001202804,3.09595498E12,355
85001206343,3.08723397E12,354
85001206032,3.08723397E12,354
85001209240,3.07851297E12,353
85001209243,3.07851297E12,353
85001209622,3.07851297E12,353
85001209633,3.07851297E12,353
85001212550,3.06979196E12,352
85001212551,3.06979196E12,352
85001212855,3.06979196E12,352
85001215587,3.06107095E12,351
85001216226,3.06107095E12,351
85001216231,3.06107095E12,351
85001216227,3.06107095E12,351
85001219173,3.05235021E12,350
85001219579,3.05235021E12,350
85001219578,3.05235021E12,350
85001219565,3.05235021E12,350
85001219207,3.05235021E12,350
85001219517,3.05235021E12,350
85001219514,3.05235021E12,350
85001222231,3.04362894E12,349
85001222570,3.04362894E12,349
85001222571,3.04362894E12,349
85001222572,3.04362894E12,349
85001225950,3.03490793E12,348
85001225951,3.03490793E12,348
85001226321,3.03490793E12,348
85001226258,3.03490793E12,348
85001225952,3.03490793E12,348
85001226305,3.03490793E12,348
85001229376,3.02618693E12,347
85001233113,3.01746618E12,346
85001233055,3.01746618E12,346
85001233057,3.01746618E12,346
85001236528,3.00874518E12,345
85001236467,3.00874518E12,345
85001236468,3.00874518E12,345
85001236526,3.00874518E12,345
85001239607,3.00002391E12,344
85001239613,3.00002391E12,344
85001239974,3.00002391E12,344
85001240011,3.00002391E12,344
85001243116,2.9913029E12,343
85001243507,2.9913029E12,343
85001243124,2.9913029E12,343
85001243123,2.9913029E12,343
85001246957,2.98258216E12,342
85001246958,2.98258216E12,342
85001250040,2.97386115E12,341
85001250042,2.97386115E12,341
85001250382,2.97386115E12,341
85001253608,2.96513988E12,340
85001260921,2.94769787E12,338
85001260888,2.94769787E12,338
85001261312,2.94769787E12,338
85001260922,2.94769787E12,338
85001261244,2.94769787E12,338
85001261313,2.94769787E12,338
85001264624,2.93897712E12,337
85001264587,2.93897712E12,337
85001264628,2.93897712E12,337
85001268649,2.93025612E12,336
85001268650,2.93025612E12,336
85001268327,2.93025612E12,336
85001268651,2.93025612E12,336
85001268326,2.93025612E12,336
85001271987,2.92153485E12,335
85001271985,2.92153485E12,335
85001272391,2.92153485E12,335
85001272033,2.92153485E12,335
85001275628,2.91281384E12,334
85001276059,2.91281384E12,334
85001275996,2.91281384E12,334
85001275997,2.91281384E12,334
85001279632,2.9040931E12,333
85001279244,2.9040931E12,333
85001279245,2.9040931E12,333
85001279247,2.9040931E12,333
85001279575,2.9040931E12,333
85001279631,2.9040931E12,333
85001279248,2.9040931E12,333
85001279637,2.9040931E12,333
85001282994,2.89537209E12,332
85001282995,2.89537209E12,332
85001282997,2.89537209E12,332
85001283368,2.89537209E12,332
85001283429,2.89537209E12,332
85001286699,2.88665082E12,331
85001286700,2.88665082E12,331
85001287123,2.88665082E12,331
85001287059,2.88665082E12,331
85001286703,2.88665082E12,331
85001287119,2.88665082E12,331
85001287108,2.88665082E12,331
85001290388,2.87792982E12,330
85001290386,2.87792982E12,330
85001290728,2.87792982E12,330
85001290384,2.87792982E12,330
85001290729,2.87792982E12,330
85001294101,2.86920907E12,329
85001294153,2.86920907E12,329
85001294469,2.86920907E12,329
85001297853,2.86048807E12,328
85001297856,2.86048807E12,328
85001298240,2.86048807E12,328
85001297888,2.86048807E12,328
85001298298,2.86048807E12,328
85001302101,2.85176706E12,327
85001302056,2.85176706E12,327
85001305503,2.84304579E12,326
85001305867,2.84304579E12,326
85001305866,2.84304579E12,326
85001305942,2.84304579E12,326
85001305507,2.84304579E12,326
85001305870,2.84304579E12,326
85001305922,2.84304579E12,326
85001305508,2.84304579E12,326
85001309360,2.83432505E12,325
85001309361,2.83432505E12,325
85001309305,2.83432505E12,325
85001309768,2.83432505E12,325
85001309720,2.83432505E12,325
85001309365,2.83432505E12,325
85001309366,2.83432505E12,325
85001313611,2.82560404E12,324
85001313623,2.82560404E12,324
85001313163,2.82560404E12,324
85001313206,2.82560404E12,324
85001313620,2.82560404E12,324
85001313554,2.82560404E12,324
85001317472,2.81688303E12,323
85001321569,2.80816203E12,322
85001321568,2.80816203E12,322
85001325245,2.79944102E12,321
85001325250,2.79944102E12,321
85001325249,2.79944102E12,321
85001325233,2.79944102E12,321
85001329302,2.79072001E12,320
85001328957,2.79072001E12,320
85001328958,2.79072001E12,320
85001329346,2.79072001E12,320
85001329719,2.79072001E12,320
85001329718,2.79072001E12,320
85001329337,2.79072001E12,320
85001333310,2.78199901E12,319
85001333719,2.78199901E12,319
85001333761,2.78199901E12,319
85001337360,2.773278E12,318
85001337401,2.773278E12,318
85001337363,2.773278E12,318
85001337816,2.773278E12,318
85001337806,2.773278E12,318
85001337807,2.773278E12,318
85001341458,2.76455699E12,317
85001341881,2.76455699E12,317
85001341820,2.76455699E12,317
85001341450,2.76455699E12,317
85001345898,2.75583599E12,316
85001345897,2.75583599E12,316
85001349630,2.74711498E12,315
85001350058,2.74711498E12,315
85001353636,2.73839397E12,314
85001354068,2.73839397E12,314
85001357824,2.72967297E12,313
85001357504,2.72967297E12,313
85001358272,2.72967297E12,313
85001357871,2.72967297E12,313
85001362341,2.72095196E12,312
85001361913,2.72095196E12,312
85001362296,2.72095196E12,312
85001362295,2.72095196E12,312
85001361920,2.72095196E12,312
85001361921,2.72095196E12,312
85001366003,2.71223095E12,311
85001366414,2.71223095E12,311
85001366009,2.71223095E12,311
85001370213,2.70350995E12,310
85001370212,2.70350995E12,310
85001370170,2.70350995E12,310
85001370217,2.70350995E12,310
85001374420,2.69478894E12,309
85001374767,2.69478894E12,309
85001374766,2.69478894E12,309
85001379146,2.6860682E12,308
85001383446,2.67734693E12,307
85001383014,2.67734693E12,307
